1999.405900 -7.132315 4.220000 129
1999.408600 -15.271014 4.470000 129
1999.411400 -7.599110 4.419000 129
1999.414100 -5.287166 4.243000 129
1999.416800 4.628601 4.241000 129
1999.419600 -3.589049 4.207000 129
1999.422300 -3.719643 4.134000 129
1999.425100 -10.458671 4.104000 129
1999.427800 -7.942633 4.510000 129
1999.430500 -8.164779 4.329000 129
1999.433300 -5.552385 4.119000 129
1999.436000 -5.350912 4.222000 129
1999.438700 -7.615630 4.155000 129
1999.441500 -6.329839 4.366000 129
1999.444200 -9.342955 4.063000 129
1999.447000 -16.830583 4.473000 129
1999.449700 -13.354110 4.809000 129
1999.452400 -11.491843 4.274000 129
1999.455200 -4.158122 4.466000 129
1999.457900 -7.402288 4.431000 129
1999.460600 -9.528671 4.294000 129
1999.463400 -11.288634 4.305000 129
1999.466100 -9.538471 4.407000 129
1999.468900 -10.160913 4.398000 129
1999.471600 -11.806218 4.560000 129
1999.474300 -11.315759 4.163000 129
1999.477100 -6.526943 4.559000 129
1999.479800 1.646025 4.521000 129
1999.482500 -7.720252 4.552000 129
1999.485300 -6.431210 4.339000 129
1999.488000 -6.934998 4.497000 129
1999.490800 -1.664493 5.024000 129
1999.496200 -2.873375 5.064000 129
1999.499000 -3.992690 4.576000 129
1999.501700 -1.214799 4.441000 129
1999.504400 0.347824 5.030000 129
1999.507200 0.147669 4.271000 129
1999.509900 -10.135257 4.748000 129
1999.512700 -3.732985 4.810000 129
1999.515400 -14.260464 4.658000 129
1999.518100 -4.107215 4.572000 129
1999.520900 -7.058801 4.505000 129
1999.523600 -5.882107 4.523000 129
1999.526400 -3.410268 4.483000 129
1999.529100 -1.959128 4.205000 129
1999.531800 -6.900256 4.564000 129
1999.534600 -5.837265 4.562000 129
1999.537300 0.451063 4.758000 129
1999.540000 -10.502872 4.568000 129
1999.542800 -5.825708 4.599000 129
1999.545500 -10.452168 5.144000 129
1999.548300 -3.708541 4.728000 129
1999.551000 -3.074510 4.456000 129
1999.553700 -10.965721 4.607000 129
1999.556500 -3.233857 4.412000 129
1999.559200 -9.173545 4.579000 129
1999.561900 0.298543 4.409000 129
1999.564700 5.209701 4.308000 129
1999.567400 0.940353 4.536000 129
1999.570200 -7.960924 4.534000 129
1999.572900 -10.059673 4.319000 129
1999.575600 -0.718606 4.316000 129
1999.578400 -7.689461 4.283000 129
1999.581100 -5.818738 4.216000 129
1999.583800 -16.620168 4.406000 129
1999.586600 -11.433504 4.197000 129
1999.589300 -10.173211 4.601000 129
1999.592100 -9.513807 4.305000 129
1999.594800 -4.409739 4.693000 129
1999.597500 -3.365760 4.577000 129
1999.600300 -10.001641 4.185000 129
1999.603000 -6.224803 4.537000 129
1999.605700 -3.162012 4.541000 129
1999.608500 -4.484039 4.589000 129
1999.611200 -12.173294 4.245000 129
1999.614000 -6.541333 4.200000 129
1999.616700 -11.189566 3.954000 129
1999.619400 -4.192761 4.600000 129
1999.622200 -14.092682 4.118000 129
1999.624900 -8.546745 4.646000 129
1999.627700 -12.711488 4.202000 129
1999.630400 0.422660 4.142000 129
1999.633100 -11.357058 4.243000 129
1999.635900 -5.211380 4.334000 129
1999.638600 -22.299763 4.341000 129
1999.641300 -7.688949 4.465000 129
1999.644100 -3.540652 4.557000 129
1999.646800 -5.551371 4.489000 129
1999.649600 -7.870542 4.681000 129
1999.652300 -6.739702 4.410000 129
1999.655000 -10.430552 4.339000 129
1999.657800 -8.473749 4.576000 129
1999.660500 -3.663898 4.627000 129
1999.663200 -15.300666 4.660000 129
1999.666000 -13.795664 5.055000 129
1999.668700 -7.615582 4.615000 129
1999.671500 -11.189647 4.515000 129
1999.674200 -7.999615 4.561000 129
1999.676900 -6.273077 4.290000 129
1999.679700 -3.603553 4.214000 129
1999.682400 -5.513911 4.760000 129
1999.685100 -3.575688 4.829000 129
1999.687900 -5.942335 4.213000 129
1999.690600 -3.495851 4.452000 129
1999.693400 -2.051135 4.462000 129
1999.696100 -5.688285 4.143000 129
1999.698800 -9.063725 4.290000 129
1999.701600 4.056224 4.285000 129
1999.704300 -3.198693 4.304000 129
1999.726200 -8.361802 4.368000 129
1999.729000 -3.429658 4.540000 129
1999.731700 0.889544 4.644000 129
1999.734400 2.999777 4.895000 129
1999.737200 -0.482831 4.458000 129
1999.739900 -5.534427 4.662000 129
1999.742600 -8.740925 4.639000 129
1999.750900 -5.365977 4.552000 129
1999.753600 -10.182780 4.657000 129
1999.756300 -5.347380 4.273000 129
1999.759100 -5.476304 4.385000 129
1999.761800 7.723604 4.311000 129
1999.764500 -11.254229 4.529000 129
