2006.557200 -9.467465 3.233000 8
2006.559900 -6.510132 3.049000 8
2006.562600 -9.211794 3.060000 8
2006.565400 -6.004505 3.062000 8
2006.568100 -6.360047 3.026000 8
2006.570800 -13.176514 3.064000 8
2006.573600 -10.403840 3.094000 8
2006.576300 -11.434049 3.077000 8
2006.579100 -7.761988 3.014000 8
2006.581800 -11.348853 3.030000 8
2006.584500 -6.811536 3.059000 8
2006.587300 -4.608753 3.247000 8
2006.590000 -6.270969 3.389000 8
2006.592700 -8.825946 3.165000 8
2006.595500 -14.648259 3.205000 8
2006.598200 -6.045654 3.170000 8
2006.601000 -13.347253 3.010000 8
2006.603700 -8.527995 3.076000 8
2006.606400 -12.876409 3.027000 8
2006.609200 -8.667826 3.075000 8
2006.611900 -6.803486 3.085000 8
2006.614600 -9.929771 3.035000 8
2006.617400 -1.641856 3.070000 8
2006.620100 -10.200293 3.181000 8
2006.622900 -8.666395 3.028000 8
2006.625600 -12.159925 2.985000 8
2006.628300 -9.825009 3.100000 8
2006.631100 -13.423552 3.088000 8
2006.633800 -10.799646 3.040000 8
2006.636600 -6.118063 3.103000 8
2006.639300 -9.713117 3.110000 8
2006.642000 -8.734659 3.015000 8
2006.644800 -10.001318 3.050000 8
2006.647500 -5.262748 3.131000 8
2006.650200 -6.398632 3.335000 8
2006.653000 -5.271424 3.252000 8
2006.655700 -6.392128 3.381000 8
2006.658500 -8.352600 3.311000 8
2006.661200 -9.734080 3.236000 8
2006.663900 -6.271964 3.186000 8
2006.666700 -7.038405 3.295000 8
2006.669400 -3.766006 3.211000 8
2006.672100 -9.916981 3.291000 8
2006.674900 -14.066303 3.228000 8
2006.677600 -12.095940 3.280000 8
2006.680400 -10.693781 3.242000 8
2006.683100 -9.487044 3.274000 8
2006.685800 -8.163639 3.305000 8
2006.688600 -8.149225 3.192000 8
2006.691300 -10.049395 3.099000 8
2006.694000 -3.467874 3.160000 8
2006.696800 -6.748130 3.062000 8
2006.699500 -8.313138 3.231000 8
2006.702300 -3.282780 3.201000 8
2006.705000 -6.455288 3.092000 8
2006.707700 -8.660068 3.056000 8
2006.710500 -6.327265 2.977000 8
2006.713200 -3.059503 2.998000 8
2006.715900 -6.346992 3.061000 8
2006.718700 -7.125683 3.026000 8
2006.721400 -8.886591 3.093000 8
2006.724200 -4.341554 3.178000 8
2006.726900 -7.656856 3.124000 8
2006.729600 -6.034379 3.132000 8
2006.732400 -6.033740 3.048000 8
2006.735100 -9.225621 3.003000 8
2006.737900 -5.310194 2.990000 8
2006.740600 0.308588 3.017000 8
2006.743300 -3.190824 3.122000 8
2006.746100 -2.110708 3.122000 8
2006.748800 -2.650426 3.062000 8
2006.751500 -7.740323 3.094000 8
2006.754300 -7.458474 3.196000 8
2006.757000 -1.790649 3.067000 8
2006.759800 -11.490931 3.107000 8
2006.762500 -10.022367 3.106000 8
2006.765200 -6.039961 3.109000 8
2006.768000 -11.982443 3.077000 8
2006.770700 -5.485275 3.111000 8
2006.773400 -5.944256 3.220000 8
2006.776200 -9.089906 3.113000 8
2006.778900 -6.980105 3.105000 8
2006.781700 -0.603827 3.094000 8
2006.784400 -1.624234 3.073000 8
2006.787100 -2.739776 3.139000 8
2006.789900 -3.544625 3.067000 8
2006.792600 -0.936361 3.153000 8
2006.795300 0.323772 3.057000 8
2006.798100 -6.594187 3.116000 8
2006.800800 -4.476241 3.155000 8
2006.803600 -1.372245 2.995000 8
2006.806300 -3.243484 3.114000 8
2006.809000 -7.495850 3.143000 8
2006.811800 -4.941955 3.194000 8
2006.814500 -4.921506 3.211000 8
2006.817200 -9.877187 3.170000 8
2006.820000 -10.928399 3.141000 8
2006.822700 -8.410273 3.048000 8
2006.825500 -5.705541 3.094000 8
2006.828200 -4.077616 3.075000 8
2006.830900 -7.219830 3.010000 8
2006.833700 -8.575239 3.023000 8
2006.836400 -11.305674 3.199000 8
2006.839200 -8.612171 3.130000 8
2006.841900 -6.343843 3.059000 8
2006.844600 -10.497675 3.047000 8
2006.847400 -12.417378 3.026000 8
2006.850100 -6.196480 3.063000 8
2006.852800 -9.685759 3.334000 8
2006.855600 -8.456724 3.236000 8
2006.858300 -7.458314 3.286000 8
2006.861100 -8.303469 3.292000 8
2006.863800 -7.046402 3.301000 8
2006.866500 -0.447552 3.468000 8
2006.869300 -1.539096 3.342000 8
2006.872000 -6.149647 3.123000 8
2006.874700 -0.925446 3.232000 8
2006.877500 -5.307474 3.055000 8
2006.880200 -3.448741 3.091000 8
2006.883000 -7.644132 3.080000 8
2006.885700 -5.769918 3.073000 8
2006.888400 -8.892016 3.148000 8
2006.891200 -16.365090 3.054000 8
2006.893900 -10.967792 3.190000 8
2006.896600 -7.038852 3.251000 8
2006.899400 -5.373750 3.055000 8
2006.902100 -6.614513 3.102000 8
2006.904900 -6.228030 3.046000 8
2006.907600 -6.249568 3.020000 8
2006.910300 -4.926551 3.073000 8
2006.913100 -9.867172 3.094000 8
2006.915800 -8.923050 3.017000 8
2006.918500 -7.204434 3.080000 8
2006.921300 -11.459352 2.989000 8
2006.924000 -11.122762 3.126000 8
2006.926800 -7.655643 3.032000 8
2006.929500 -9.701173 3.040000 8
2006.932200 -8.804326 2.970000 8
2006.935000 -2.152872 3.043000 8
2006.937700 -8.210298 2.990000 8
2006.940500 -4.183071 3.047000 8
2006.943200 -8.911880 3.039000 8
2006.945900 -7.963446 3.056000 8
2006.948700 -10.208307 3.004000 8
2006.951400 -8.044430 2.970000 8
2006.954100 -9.682400 3.428000 8
2006.956900 -4.012626 3.132000 8
2006.959600 -11.311340 2.902000 8
2006.962400 -5.742296 3.051000 8
2006.965100 -5.571888 3.003000 8
2006.967800 -9.427488 2.962000 8
2006.970600 -7.258322 2.975000 8
2006.973300 -9.963007 3.055000 8
2006.976000 -8.052807 3.022000 8
2006.978800 -11.541850 2.967000 8
2006.981500 -7.371955 2.994000 8
2006.984300 0.878679 3.079000 8
2006.987000 -1.886888 3.235000 8
2006.989700 -5.571757 3.113000 8
2006.992500 -6.355926 3.144000 8
2006.995200 -6.109495 3.129000 8
2006.997900 -3.672486 3.117000 8
2007.000700 -9.837837 3.148000 8
2007.003400 -6.792779 3.229000 8
2007.006200 -3.922130 3.142000 8
2007.008900 0.314805 3.194000 8
2007.011600 -7.304895 3.135000 8
2007.014400 -6.997095 3.071000 8
2007.017100 -11.579183 3.076000 8
2007.019800 -8.842038 3.042000 8
2007.022600 -10.394504 3.030000 8
2007.025300 -7.463022 3.061000 8
2007.028100 -3.084236 3.116000 8
2007.030800 -5.431605 2.933000 8
2007.033500 -4.266970 2.875000 8
2007.036300 -4.727173 2.890000 8
2007.039000 -11.139675 2.857000 8
2007.041800 -6.161119 3.014000 8
2007.044500 -1.636952 2.974000 8
2007.047200 -7.529019 3.104000 8
2007.050000 -4.999201 3.097000 8
2007.052700 -2.064892 3.125000 8
2007.055400 2.512038 2.929000 8
2007.058200 -2.109338 2.960000 8
2007.060900 -4.446329 2.926000 8
2007.063700 -8.364764 2.961000 8
2007.066400 -8.464876 3.026000 8
2007.069100 -3.282612 2.908000 8
2007.071900 -3.133011 2.954000 8
2007.074600 -5.126166 2.905000 8
2007.077300 -4.572092 2.929000 8
2007.080100 -4.716918 2.926000 8
2007.082800 0.116438 2.880000 8
2007.085600 -3.205273 3.058000 8
2007.088300 -1.980834 2.962000 8
2007.091000 -9.219410 2.994000 8
2007.093800 -6.975313 2.996000 8
2007.096500 -6.796100 2.912000 8
2007.099200 -5.741044 2.996000 8
2007.102000 -1.234592 2.847000 8
2007.104700 -6.804037 3.050000 8
2007.107500 -3.698278 3.135000 8
2007.110200 1.028584 2.840000 8
2007.112900 -6.246945 2.983000 8
2007.115700 -3.202565 2.902000 8
2007.118400 -6.093065 2.892000 8
2007.121100 -6.534090 2.874000 8
2007.123900 -5.766515 2.862000 8
2007.126600 -3.473782 2.955000 8
2007.129400 -0.351660 2.977000 8
2007.132100 -2.786344 2.826000 8
2007.134800 2.127231 2.895000 8
2007.137600 1.571871 2.842000 8
2007.140300 -2.018225 3.049000 8
2007.143100 -4.422477 2.979000 8
2007.145800 -4.534406 2.892000 8
2007.148500 -5.311275 2.918000 8
2007.151300 -4.293636 3.086000 8
2007.154000 -7.797571 2.939000 8
2007.156700 3.309444 2.947000 8
2007.159500 0.436627 2.904000 8
2007.162200 -5.346641 2.992000 8
2007.165000 -0.596972 3.036000 8
2007.167700 -6.762661 3.161000 8
2007.170400 -5.726568 3.102000 8
2007.173200 -7.091884 3.009000 8
2007.175900 0.099598 3.036000 8
2007.178600 -1.667228 3.128000 8
2007.181400 -2.698811 3.005000 8
2007.184100 -1.068422 3.024000 8
2007.186900 -5.888024 3.058000 8
2007.189600 -3.811526 2.954000 8
2007.192300 -3.142467 2.975000 8
2007.195100 0.754256 2.933000 8
2007.197800 0.097282 2.990000 8
2007.200500 -1.074195 2.946000 8
2007.203300 -3.788354 2.910000 8
2007.206000 -1.530988 2.925000 8
2007.208800 1.309467 2.929000 8
2007.211500 -3.464395 2.967000 8
2007.214200 1.663153 3.003000 8
2007.217000 1.861452 2.984000 8
2007.219700 6.803683 2.952000 8
2007.222500 1.403443 2.947000 8
2007.225200 3.850309 2.920000 8
2007.227900 -3.098473 2.878000 8
2007.230700 -1.901053 2.907000 8
2007.233400 -0.601253 3.005000 8
2007.236100 0.462877 2.999000 8
2007.238900 -4.695108 3.030000 8
2007.241600 -1.866429 2.913000 8
2007.244400 -3.500073 2.800000 8
2007.247100 3.036148 2.981000 8
2007.249800 5.573687 2.967000 8
2007.252600 -1.682399 2.894000 8
2007.255300 0.011684 2.957000 8
2007.258000 -3.479906 2.914000 8
2007.260800 -0.995411 2.969000 8
2007.263500 -3.947431 2.914000 8
2007.266300 1.404446 2.979000 8
2007.269000 -0.471976 2.902000 8
2007.271700 -2.475037 2.965000 8
2007.274500 0.572532 2.935000 8
2007.277200 1.385130 2.955000 8
2007.279900 -4.201875 2.907000 8
2007.282700 -2.257505 2.976000 8
2007.285400 -1.857770 2.864000 8
2007.288200 -1.803823 2.912000 8
2007.290900 -7.018283 3.023000 8
2007.293600 -6.186268 2.951000 8
2007.296400 -3.478267 2.917000 8
2007.299100 0.394667 2.896000 8
2007.301800 -1.416862 2.976000 8
2007.304600 -4.366619 3.078000 8
2007.307300 -7.306098 3.009000 8
2007.310100 -8.104938 2.991000 8
2007.312800 -5.822267 3.002000 8
2007.315500 -4.368940 2.984000 8
2007.318300 -1.115158 2.915000 8
2007.321000 -2.815520 3.009000 8
2007.323800 -5.342542 2.971000 8
2007.326500 -3.113478 2.968000 8
2007.329200 -6.530613 2.951000 8
2007.332000 -6.943563 3.034000 8
2007.334700 -5.691085 3.014000 8
2007.337400 -7.387711 2.946000 8
2007.340200 -4.266289 2.977000 8
2007.342900 -2.425100 2.982000 8
2007.345700 -6.881945 2.967000 8
