2013.927400 34.113900 4.892000 0
2013.930200 25.116839 5.033000 0
2013.932900 21.766353 4.917000 0
2013.935700 21.273758 5.695000 0
2013.938400 30.616648 5.467000 0
2013.941100 23.939254 5.324000 0
2013.943900 22.057208 4.870000 0
2013.946600 26.040492 4.785000 0
2013.949300 26.853634 4.865000 0
2013.952100 26.282589 4.942000 0
2013.954800 26.954691 4.710000 0
2013.957600 21.501919 4.831000 0
2013.960300 24.509156 4.850000 0
2013.963000 18.829466 4.737000 0
2013.965800 22.503369 4.986000 0
2013.968500 33.003052 5.102000 0
2013.971300 26.732642 4.972000 0
2013.974000 20.898845 5.125000 0
2013.976700 16.979297 4.682000 0
2013.979500 18.601119 4.977000 0
2013.982200 19.832281 4.903000 0
2013.984900 22.040779 4.982000 0
2013.987700 19.683104 4.775000 0
2013.990400 16.529472 4.835000 0
2013.993200 25.683969 4.945000 0
2013.995900 18.856295 5.066000 0
2013.998600 22.274065 5.034000 0
2014.001400 15.315405 4.959000 0
2014.004100 22.512236 5.048000 0
2014.006800 20.580553 4.908000 0
2014.009600 16.894869 4.712000 0
2014.012300 22.296315 4.801000 0
2014.015100 22.374039 4.830000 0
2014.017800 14.308639 4.755000 0
2014.020500 12.643754 4.895000 0
2014.023300 13.403549 5.309000 0
2014.026000 13.747824 4.959000 0
2014.028700 18.577608 8.840000 0
2014.094500 27.913474 5.002000 0
2014.097200 17.090836 5.545000 0
2014.099900 16.855892 5.443000 0
2014.102700 23.191217 5.645000 0
2014.105400 16.437587 5.530000 0
2014.108100 20.464476 5.429000 0
2014.110900 23.594738 5.375000 0
2014.113600 19.097576 5.268000 0
2014.116400 15.496835 6.490000 0
2014.157400 21.524731 9.437000 0
2014.160200 18.784203 5.103000 0
2014.162900 25.202701 4.948000 0
2014.165600 24.371215 4.896000 0
2014.168400 26.383886 5.367000 0
2014.171100 12.554227 5.198000 0
2014.173900 21.063622 5.423000 0
2014.176600 24.430462 5.760000 0
2014.179300 25.385919 5.304000 0
